,esrb_rating,no_descriptors,strong_language,blood_and_gore,blood,mild_fantasy_violence,sexual_themes,intense_violence,strong_sexual_content,simulated_gambling,language
1710,2,0,0,0,1,0,0,0,0,0,0
1711,1,0,0,0,0,0,0,0,1,0,0
1712,0,1,0,0,0,0,0,0,0,0,0
1713,0,1,0,0,0,0,0,0,0,0,0
1714,0,0,0,0,0,1,0,0,0,0,0
1715,1,0,0,0,0,0,0,0,0,0,0
1716,2,0,0,0,0,0,0,0,0,0,0
1717,1,0,0,0,0,0,0,0,0,0,0
1718,2,0,0,0,0,0,0,0,0,1,0
1719,1,0,0,0,0,0,0,0,0,0,0
1720,2,0,0,1,0,0,1,0,0,0,0
1721,1,1,0,0,0,0,0,0,0,0,1
1722,0,1,0,0,0,0,0,0,0,0,0
1723,1,0,0,0,0,0,0,0,0,0,0
1724,0,1,0,0,0,0,0,0,0,0,0
1725,2,0,0,0,1,0,0,0,0,0,0
1726,2,0,0,0,0,0,0,0,0,0,0
1727,0,1,0,0,0,0,0,0,0,0,0
1728,3,0,1,0,1,0,0,0,0,1,0
1729,0,0,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0
1731,3,0,0,0,1,0,0,1,0,0,1
1732,1,0,0,0,0,0,0,0,0,0,0
1733,3,0,0,1,0,0,0,0,0,0,0
1734,3,0,0,1,0,0,0,0,0,0,0
1735,0,0,0,0,0,0,0,0,0,0,0
1736,2,1,0,0,1,0,0,0,0,0,0
1737,0,1,0,0,0,0,0,0,0,0,0
1738,1,0,0,0,0,0,0,0,0,0,0
1739,3,0,1,0,1,0,0,0,0,1,0
1740,1,0,0,0,0,0,0,0,0,0,0
1741,1,0,0,0,0,0,0,0,0,0,0
1742,2,0,0,0,1,0,0,0,0,0,0
1743,2,0,1,0,1,0,1,0,0,0,0
1744,2,0,0,0,0,0,0,0,0,0,0
1745,1,0,0,0,0,0,0,0,0,0,0
1746,2,0,0,0,0,0,0,0,0,1,0
1747,1,0,0,0,0,0,0,0,0,0,0
1748,2,0,0,0,1,0,0,0,0,0,0
1749,2,0,0,0,1,0,0,0,0,0,0
1750,0,0,0,0,0,1,0,0,0,0,0
1751,0,0,0,0,0,0,0,0,0,0,0
1752,2,0,0,0,1,0,0,0,0,0,0
1753,0,1,0,0,0,0,0,0,0,0,0
1754,1,0,0,0,0,0,0,0,0,0,0
1755,2,0,0,0,0,0,0,0,0,0,0
1756,3,0,0,1,0,0,0,0,0,0,0
1757,1,0,0,0,0,0,0,1,0,0,0
1758,0,0,0,0,0,1,0,0,0,0,0
1759,0,1,0,0,0,0,0,0,0,0,0
1760,0,1,0,0,0,0,0,0,0,0,0
1761,3,0,1,1,0,0,0,1,0,0,0
1762,2,0,0,0,0,0,0,0,0,0,1
1763,3,0,0,0,1,0,0,0,0,0,1
1764,1,0,0,0,0,0,0,1,0,0,0
1765,2,0,0,0,0,0,0,0,0,0,0
1766,3,0,1,0,1,0,0,0,0,0,0
1767,2,0,0,0,0,0,0,0,0,1,0
1768,0,0,0,0,0,1,0,0,0,0,0
1769,0,1,0,0,0,0,0,0,0,0,0
1770,3,0,0,1,0,0,0,1,1,0,0
1771,0,1,0,0,0,0,0,0,0,0,0
1772,0,1,0,0,0,0,0,0,0,0,0
1773,2,0,0,1,0,0,0,0,0,0,0
1774,3,0,1,0,1,0,1,0,0,1,1
1775,2,0,0,0,1,0,0,0,0,0,0
1776,3,0,0,0,1,0,0,0,0,0,0
1777,0,0,0,0,0,1,0,0,0,0,0
1778,3,0,0,0,1,0,0,0,0,0,0
1779,0,0,0,0,0,0,0,0,0,0,0
1780,0,1,0,0,0,0,0,0,0,0,0
1781,3,0,1,1,0,0,0,0,0,0,0
1782,1,0,0,0,0,0,0,1,0,0,0
1783,0,1,0,0,0,0,0,0,0,0,0
1784,3,0,1,0,1,0,0,0,0,1,0
1785,2,0,0,0,1,0,0,0,0,0,0
1786,2,0,0,0,0,0,0,0,0,1,0
1787,2,0,0,0,1,0,0,0,0,0,0
1788,2,0,0,1,0,0,0,1,0,1,0
1789,0,1,0,0,0,0,0,0,0,0,0
1790,1,0,0,0,0,0,0,0,0,0,0
1791,2,0,0,0,0,0,0,0,0,0,1
1792,2,1,0,0,0,0,0,0,0,0,1
1793,3,0,0,1,0,0,0,1,1,0,0
1794,3,0,1,1,0,0,1,0,0,0,1
1795,2,0,0,0,1,0,0,0,0,0,0
1796,0,1,0,0,0,0,0,0,0,0,0
1797,0,1,0,0,0,0,0,0,0,0,0
1798,0,1,0,0,0,0,0,0,0,0,0
1799,2,0,0,0,0,0,0,0,0,0,0
1800,3,0,0,1,0,0,1,1,1,0,0
1801,3,0,1,1,0,0,0,1,0,1,0
1802,0,0,0,0,0,1,0,0,0,0,0
1803,3,0,1,0,1,0,0,0,1,1,0
1804,2,0,0,0,1,0,0,0,0,0,0
1805,2,0,0,1,0,0,0,1,0,0,0
1806,0,1,0,0,0,0,0,0,0,0,0
1807,1,0,0,0,0,0,0,0,0,0,0
1808,2,0,0,0,0,0,0,0,0,0,1
1809,1,0,0,0,0,0,0,0,0,0,0
1810,2,0,0,0,0,0,0,0,0,0,0
1811,1,0,0,0,0,1,0,0,0,0,1
1812,1,0,0,0,0,0,0,0,0,0,0
1813,1,0,0,0,0,0,0,0,0,0,0
1814,1,0,0,0,0,0,0,0,0,0,0
1815,0,1,0,0,0,0,0,0,0,0,0
1816,3,0,1,0,1,0,0,0,0,0,0
1817,1,0,0,0,0,0,0,0,0,0,0
1818,2,0,0,0,1,0,0,0,0,0,0
1819,2,0,0,0,0,0,0,0,0,0,0
1820,1,0,0,0,0,0,0,0,0,0,0
1821,2,1,0,1,0,0,0,0,0,0,1
1822,0,1,0,0,0,0,0,0,0,0,0
1823,2,0,0,0,0,0,0,0,0,0,0
1824,3,0,0,0,1,0,0,0,0,0,0
1825,0,1,0,0,0,0,0,0,0,0,0
1826,1,0,0,0,0,0,0,0,0,0,0
1827,2,0,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,1,0,0,0,0,0
1829,0,0,0,0,0,1,0,0,0,0,0
1830,2,0,0,0,1,0,0,0,0,0,0
1831,2,0,0,0,1,0,0,0,0,0,1
1832,2,0,0,0,1,0,0,0,0,0,0
1833,3,0,1,1,0,0,0,0,0,0,0
1834,3,0,1,0,1,0,0,0,0,0,0
1835,1,0,0,0,0,0,0,0,0,0,0
1836,2,0,0,0,1,0,1,1,0,0,0
1837,1,0,0,0,0,0,0,0,0,0,0
1838,0,1,0,0,0,0,0,0,0,0,0
1839,0,1,0,0,0,0,0,0,0,0,0
1840,1,0,0,0,0,0,0,0,0,0,0
1841,3,0,1,1,0,0,0,0,0,0,0
1842,3,0,1,0,1,0,0,0,0,0,0
1843,0,1,0,0,0,0,0,0,0,0,0
1844,2,0,0,0,0,0,0,0,0,0,0
1845,2,0,0,0,0,0,0,0,0,0,0
1846,2,0,0,1,0,0,0,0,0,0,0
1847,0,1,0,0,0,0,0,0,0,0,0
1848,1,0,0,0,0,0,0,0,0,0,0
1849,3,0,0,1,0,0,0,0,0,0,0
1850,2,0,0,0,1,0,0,0,0,0,0
1851,2,0,0,0,1,0,0,0,0,0,0
1852,0,0,0,0,0,0,0,0,0,0,0
1853,2,0,0,0,1,0,0,1,0,0,0
1854,0,1,0,0,0,0,0,0,0,0,0
1855,0,1,0,0,0,0,0,0,0,0,0
1856,3,0,0,1,0,0,0,1,0,0,0
1857,0,1,0,0,0,0,0,0,0,0,0
1858,2,0,0,0,0,0,0,1,0,0,0
1859,0,0,0,0,0,1,0,0,0,0,0
1860,2,0,0,0,1,0,0,0,0,0,0
1861,2,0,0,0,0,0,0,0,0,0,0
1862,3,0,0,1,0,0,0,1,1,0,0
1863,1,0,0,0,0,0,0,0,0,0,0
1864,1,0,0,0,0,0,0,0,0,0,0
1865,1,0,0,0,0,0,0,0,0,0,0
1866,2,0,0,0,1,0,0,0,0,0,1
1867,0,1,0,0,0,0,0,0,0,0,0
1868,2,0,0,0,1,0,0,0,0,0,0
1869,1,0,0,0,0,0,0,0,0,0,0
1870,2,0,0,0,0,0,0,0,0,0,0
1871,3,0,1,0,1,0,0,0,0,1,0
1872,2,1,0,0,1,0,0,0,0,0,0
1873,0,0,0,0,0,1,0,0,0,0,0
1874,1,0,0,0,0,0,0,0,0,0,0
1875,2,1,0,0,1,0,0,0,0,0,0
1876,3,0,1,1,0,0,0,0,0,0,1
1877,0,1,0,0,0,0,0,0,0,0,0
1878,3,0,0,0,1,0,0,0,0,0,0
1879,2,0,0,0,1,0,0,0,0,0,0
1880,0,0,0,0,0,0,0,0,0,0,0
1881,3,0,1,0,0,0,1,0,0,0,0
1882,1,0,0,0,0,0,0,0,0,0,0
1883,3,0,1,0,1,0,0,1,1,0,0
1884,2,0,0,0,1,0,0,0,0,0,0
1885,3,0,1,0,1,0,1,0,0,0,0
1886,2,0,0,0,1,0,0,0,0,0,0
1887,2,0,0,0,0,0,0,0,0,0,0
1888,0,1,0,0,0,0,0,0,0,0,0
1889,1,0,0,0,0,0,0,1,0,0,0
1890,3,0,1,0,0,0,1,0,0,0,0
1891,2,0,0,0,0,0,0,0,0,0,1
1892,0,1,0,0,0,0,0,0,0,0,0
1893,2,0,0,0,1,0,0,0,0,0,0
1894,0,1,0,0,0,0,0,0,0,0,0
