,mild_cartoon_violence,mild_fantasy_violence,mild_language,mild_lyrics,mild_violence,no_descriptors,nudity,partial_nudity,sexual_content,sexual_themes,simulated_gambling,strong_language,suggestive_themes,use_of_alcohol,use_of_drugs_and_alcohol,esrb_rating
1209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1219,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
1220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1251,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1264,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1267,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1276,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1280,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1301,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1306,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1321,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1323,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1336,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
1337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1338,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
1339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1342,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1345,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
1346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1347,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
1348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1361,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1372,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1387,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1398,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
1399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1403,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1407,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3
1408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1415,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1424,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
1425,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1446,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
1447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1448,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
1449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1451,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1455,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
1456,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1457,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1469,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1514,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
1515,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1519,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1531,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
1532,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1539,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1554,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1573,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1577,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1579,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
